43
44
42
37
36
30
25
22
24
23
29
29
28
26
24
23
21
16
18
20
19
17
16
16
18
12
19
21
18
18
18
16
15
18
14
11
12
12
12
13
13
14
13
13
14
14
10
6
6
8
7
10
8
8
8
7
7
7
7
7
10
11
10
9
9
12
11
10
10
10
9
10
7
7
6
6
4
4
3
4
3
3
5
4
7
14
8
9
10
8
8
9
8
10
11
8
6
3
4
3
1
1
2
4
4
4
5
5
5
6
5
6
6
7
6
5
6
7
6
5
2
2
3
2
3
3
2
3
3
4
3
5
5
4
4
3
2
4
3
3
4
2
2
3
3
4
3
1
0
1
1
2
3
3
3
4
5
6
5
5
4
4
4
3
1
2
1
3
5
5
5
6
6
6
7
5
7
8
7
8
7
6
6
6
7
6
8
6
8
5
6
4
3
3
4
1
1
1
1
0
0
1
1
1
1
2
2
3
3
2
3
3
4
3
4
4
5
5
5
8
5
3
4
4
5
4
5
8
6
6
7
8
10
9
9
11
14
15
15
20
26
26
29
27
32
31
35
33
35
38
38
35
40
40
41
45
52
57
57
56
55
53
46
43
50
49
46
49
49
45
42
41
35
40
43
42
59
64
70
74
70
75
81
78
77
74
77
69
60
60
59
70
71
71
71
91
103
104
106
99
98
92
82
73
66
64
74
67
59
67
80
77
72
80
91
80
80
76
68
60
57
59
50
46
41
45
49
45
46
40
37
41
37
35
33
29
23
20
18
23
25
28
28
30
30
30
30
31
34
36
39
40
41
34
28
29
27
27
28
26
25
25
24
30
32
