39
38
33
28
30
27
25
20
16
13
7
5
2
3
2
2
2
2
1
2
3
5
4
3
3
2
3
3
3
5
5
5
5
3
2
1
1
0
0
0
0
0
0
0
0
0
0
0
1
1
1
2
1
1
1
0
0
0
0
0
0
1
1
1
1
1
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
1
1
2
5
10
15
18
22
27
30
29
32
36
39
38
35
30
25
21
16
15
9
7
5
5
1
0
1
1
1
1
1
1
4
4
4
4
3
3
3
3
3
3
3
3
2
1
0
0
0
0
0
0
0
0
0
0
0
0
1
2
2
2
2
2
3
3
3
3
3
3
3
1
1
1
1
1
1
0
0
1
2
3
5
4
3
4
4
4
4
3
5
5
5
5
6
8
11
12
14
15
15
17
21
22
23
26
21
17
15
15
17
14
13
12
9
6
10
6
5
4
4
6
5
5
4
5
5
6
7
7
7
6
4
4
4
3
4
7
5
10
11
13
15
20
30
33
35
37
37
34
30
27
27
17
13
11
15
18
21
24
25
23
23
27
34
39
42
51
52
55
67
74
94
98
97
88
98
112
103
95
97
90
80
73
67
69
72
63
64
61
48
53
51
46
43
45
46
53
52
59
55
60
57
54
49
45
38
25
21
18
16
16
16
14
14
19
21
18
20
18
20
19
16
12
10
12
14
13
14
13
11
12
14
14
15
19
21
25
25
25
24
21
20
18
15
12
11
14
13
13
12
9
8
11
17
19
20
22
21
20
21
20
27
23
25
26
28
36
46
65
71
77
88
92
93
93
86
75
85
71
65
58
