22
25
38
45
51
51
60
70
71
73
71
80
79
63
69
64
62
57
50
47
47
36
38
31
33
27
16
19
18
15
14
23
21
19
17
14
12
4
4
5
5
5
5
5
5
6
5
6
6
4
4
3
8
7
8
8
8
6
6
7
9
49
144
155
146
148
149
150
152
149
144
151
148
140
68
35
29
19
20
15
14
17
17
17
16
16
14
13
13
9
9
8
8
8
6
5
5
5
5
5
2
0
0
0
0
1
1
2
2
2
2
2
2
2
6
5
6
7
11
12
12
13
12
15
13
13
10
8
9
9
9
8
6
4
4
4
4
3
3
3
4
5
3
3
6
6
6
4
4
3
4
3
6
6
5
4
4
4
4
4
4
4
3
0
2
2
4
4
4
6
6
6
7
5
5
4
4
4
4
4
4
4
4
4
3
3
3
4
3
5
5
6
7
7
8
9
9
9
9
10
10
11
10
8
9
11
13
16
26
29
32
31
31
34
32
33
30
31
31
25
31
28
24
23
27
28
29
26
27
32
31
30
27
26
30
33
35
31
31
32
41
40
40
45
41
43
38
34
34
34
34
38
47
43
50
57
55
58
66
67
65
65
65
65
79
82
89
96
96
102
104
102
101
91
95
107
123
134
135
145
143
147
147
158
172
158
152
147
136
130
132
124
118
114
117
109
97
94
102
88
83
65
59
61
59
49
45
45
53
46
52
47
45
39
36
37
31
30
24
23
16
17
14
11
15
18
17
24
23
25
28
31
35
38
39
34
34
39
47
46
52
51
50
49
49
50
52
59
55
50
51
44
48
52
54
52
53
57
63
65
71
69
75
73
69
